tfidf_actor,tfidf_also,tfidf_american,tfidf_assist,tfidf_career,tfidf_context,tfidf_film,tfidf_information,tfidf_known,tfidf_like,tfidf_may,tfidf_often,tfidf_provide,tfidf_role,tfidf_show,tfidf_social,tfidf_sorry,tfidf_television,tfidf_various,tfidf_work
0.6182530772487467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942889162592588,0.0,0.0,0.0,0.0,0.6110986824856544,0.0,0.0,0.0,0.0,0.0
0.37626770812032345,0.0,0.0,0.0,0.3550482860560244,0.0,0.3244245287963206,0.0,0.26577336605091806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7459735715210081,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372367035429158,0.0,0.0,0.0,0.3486937933660547,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.251011431124076,0.0,0.0,0.27229947124767767,0.0,0.4976259912831996,0.0,0.20383128123581742,0.23071238623566495,0.0,0.0,0.0,0.23115590834905062,0.2852340617481838,0.0,0.0,0.5721143209739641,0.2415220810202673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575795561021648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6527428407696608
0.0,0.0,0.0,0.0,0.0,0.6523213770614824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240665719317318,0.0,0.0,0.0,0.0,0.5475683055220912,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7277241837752957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6858698946218442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5591183852811173,0.0,0.0,0.0,0.0,0.0,0.6148087897476886,0.5562344679086494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7762887982309671,0.0,0.0,0.0,0.0,0.0,0.0,0.6303774280073176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.43095289785477553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41466095884752996,0.8014586009509277
0.0,0.0,0.32262023598818235,0.0,0.32178038348865134,0.0,0.0,0.6386011159861441,0.24087049285301854,0.2726362992125247,0.0,0.0,0.2769046908039737,0.2731604159692595,0.0,0.0,0.31767942359677165,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7915768004809808,0.0,0.0,0.0,0.6110696923758316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4621180182533494,0.0,0.46615641656359513,0.0,0.0,0.0,0.0,0.4851037239482568,0.0,0.37963746241898805,0.0,0.0,0.0,0.43553978766788914,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6134874813050589,0.0,0.2802863650684256,0.0,0.0,0.5197922716818539,0.0,0.0,0.0,0.260395760873244,0.32131448019805386,0.0,0.0,0.32224169604944164,0.0,0.0
0.0,0.0,0.6537133285288581,0.0,0.0,0.0,0.0,0.0,0.4880668788336671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783161815903856,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272412227557227,0.0,0.0,0.0,0.0,0.5979206087811573,0.0,0.0,0.0,0.0,0.0,0.6037446799946319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8348241534612375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505166962025113,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.595253419316729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778108341852597,0.5583977137219284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917902143669689,0.0,0.9200545787757837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.801303182095974,0.0,0.0,0.0,0.0,0.0,0.598258481229365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7481208752193049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635624733671284,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25692008220428664,0.22347823180234785,0.0,0.0,0.0,0.0,0.6645628216980833,0.0,0.18147322658811937,0.0,0.0,0.0,0.0,0.20580064197545048,0.25394701541611103,0.0,0.0,0.509359658512377,0.0,0.2078052519136948
0.0,0.0,0.0,0.6271444200998774,0.0,0.0,0.0,0.0,0.0,0.5072675569980252,0.0,0.0,0.0,0.0,0.0,0.0,0.5910748700078896,0.0,0.0,0.0
0.0,0.45036637026145154,0.0,0.0,0.0,0.0,0.8928438455505672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420030229779353,0.580837840702356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004593103294386
0.0,0.0,0.0,0.492976986717717,0.0,0.0,0.0,0.46699493487427757,0.0,0.3987458449661698,0.0,0.0,0.4049886065378858,0.0,0.0,0.0,0.4646239350971986,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40118531003115476,0.34896526165498526,0.3795487228028318,0.0,0.0,0.0,0.34590891633262943,0.0,0.2833736936656404,0.0,0.0,0.0,0.0,0.3213613885187922,0.3965428129911252,0.0,0.0,0.0,0.3357728204698087,0.0
0.0,0.4027459495174023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153118048770736,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922386199998963,0.0,0.0,0.0,0.12434838551706824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6271444200998774,0.0,0.0,0.0,0.0,0.0,0.5072675569980252,0.0,0.0,0.0,0.0,0.0,0.0,0.5910748700078896,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2894819748794952,0.0,0.5290269351165905,0.0,0.21669333974097996,0.0,0.0,0.0,0.0,0.0,0.30323275737344396,0.0,0.0,0.608215589745832,0.2567624853268925,0.2481358539741873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064573073686531,0.0,0.5178264546439334,0.0,0.0,0.0,0.0,0.0,0.0,0.6033782372691753,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932318374694905,0.0,0.2542300834435844,0.0,0.0,0.2582103074768415,0.0,0.0,0.0,0.0,0.0,0.266141665877143,0.0
0.0,0.0,0.0,0.0,0.0,0.7766031121309775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299901635966075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606974454318779,0.0,0.6491066141347006,0.0,0.0,0.0,0.0,0.0,0.0
0.6463105878729252,0.0,0.611453989035806,0.0,0.0,0.0,0.0,0.0,0.45651576456411036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6279254173300429,0.0,0.0,0.0,0.0,0.0,0.0,0.5113820244734101,0.0,0.0,0.0,0.5866839824951489,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4924357634130792,0.0,0.0,0.45661212249726185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661471815045062,0.47800602232066824,0.0
0.0,0.4851732012084345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45291932404209856,0.0,0.0,0.5844137298702258,0.0,0.0,0.4668314932366701,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39243495863792355,0.35504673005130677,0.0,0.30296300084504396,0.0,0.7925591730828,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914331595495314,0.0,0.0,0.0,0.0,0.7224404375970052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907397939935044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231034068470505,0.0
0.0,0.0,0.0,0.6271444200998774,0.0,0.0,0.0,0.0,0.0,0.5072675569980252,0.0,0.0,0.0,0.0,0.0,0.0,0.5910748700078896,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5231974851340457,0.4550957942175254,0.0,0.0,0.0,0.0,0.45110992497861035,0.0,0.3695559138680704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42317900674047804
0.0,0.0,0.0,0.0,0.0,0.6804257344080176,0.0,0.0,0.4820270545328591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519698711466832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640520659936493,0.0,0.0,0.0,0.0,0.0,0.0,0.5034024505821423,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44729535461226294,0.0,0.0,0.0,0.0,0.7758093668577292,0.0,0.0,0.0,0.4450243724090842,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5774154403415909,0.0,0.0,0.0,0.5469831112260977,0.0,0.0,0.6061360287002789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.33240752927516576,0.36153986384802583,0.0,0.0,0.0,0.3294962016765452,0.0,0.26992815538786324,0.30552606285036754,0.0,0.0,0.0,0.0,0.3777276170501052,0.0,0.0,0.37881762405452,0.319841044122245,0.30909511768523396
0.0,0.0,0.0,0.0,0.5842296067484255,0.0,0.0,0.0,0.0,0.0,0.6424211882769189,0.0,0.0,0.49595441670727336,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3134843883969897,0.0,0.0,0.0,0.0,0.31073879549881755,0.0,0.5091236223644334,0.0,0.0,0.0,0.0,0.5773742512733103,0.0,0.0,0.0,0.3572524709343402,0.0,0.29149909490720516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9544270668353343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984442562558379
0.0,0.0,0.361598636291442,0.0,0.0,0.0,0.0,0.7157557614682336,0.2699720352993898,0.0,0.39658021049608555,0.0,0.0,0.0,0.0,0.0,0.3560608837774571,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8005547099973614,0.0,0.0,0.0,0.5992596735147797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.33682652566097976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718662701654631,0.0,0.7480085966472544,0.0,0.0,0.0,0.0
0.0,0.0,0.44354335453381566,0.0,0.0,0.0,0.0,0.0,0.0,0.7496493104346861,0.0,0.0,0.0,0.0,0.0,0.4912180819286782,0.0,0.0,0.0,0.0
0.0,0.6439876839144977,0.0,0.0,0.3493018326588767,0.0,0.31917372064194616,0.0,0.5229436529027792,0.0,0.0,0.0,0.0,0.2965234638403263,0.0,0.0,0.0,0.0,0.0,0.0
0.35977699693792203,0.0,0.0,0.0,0.0,0.0,0.6204119045263146,0.0,0.254125298132959,0.2876391375241095,0.0,0.0,0.0,0.0,0.3556136748979767,0.0,0.0,0.35663986779202994,0.0,0.29099924318874476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533897855811803,0.0,0.4722100385277236,0.0,0.0,0.0,0.0,0.4933862690269618,0.4768096205653945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9265408952951448,0.0,0.0,0.0,0.0,0.0,0.0,0.3761940580945842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5661927651106142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927209072704549,0.5728068425052949
0.44321172121037267,0.0,0.41930858012617217,0.0,0.0,0.0,0.38214481526727345,0.4149940043143288,0.313058677311829,0.0,0.4598730976275745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.576126812301199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6217639090208215,0.0,0.5305539912080642,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45580713395164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32195533564525947,0.0,0.0,0.0,0.0,0.0,0.4505325558021379,0.0,0.0,0.45183265571375253,0.38148866154974537,0.3686715163805952
0.0,0.0,0.5475978849858827,0.0,0.546172365439551,0.0,0.0,0.0,0.4088403569534667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844397445661486,0.0
0.3669126786340773,0.0,0.34712447109520367,0.0,0.0,0.0,0.0,0.6871053018373499,0.2591655237556389,0.0,0.0,0.0,0.29793665621964016,0.0,0.0,0.0,0.3418083851934753,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272412227557227,0.0,0.0,0.0,0.0,0.5979206087811573,0.0,0.0,0.0,0.0,0.0,0.6037446799946319
0.0,0.39922568260398356,0.0,0.0,0.43308363206702977,0.0,0.0,0.0,0.32418715762466577,0.0,0.0,0.0,0.0,0.3676461063360001,0.45365568609119516,0.0,0.0,0.45496479840682025,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42419763536095717,0.3689822012816643,0.0,0.0,0.0,0.0,0.0,0.0,0.29962824602707927,0.0,0.0,0.0,0.0,0.3397949468673199,0.4192888408031558,0.0,0.0,0.4204987808570963,0.3550330306229585,0.0
0.42015992436699545,0.0,0.39750000480836023,0.0,0.3964652235536155,0.0,0.36226915714561064,0.0,0.29677624459605867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41649627728592603,0.0,0.3398389031251279
0.0,0.0,0.0,0.0,0.0,0.0,0.6281711495359907,0.0,0.514607084389324,0.0,0.0,0.0,0.0,0.5835927994646188,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613847718373893,0.0,0.0,0.0,0.0,0.750046787595017,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.47292094601627477,0.0,0.0,0.5130289204977624,0.0,0.0,0.0,0.0,0.0,0.5641286318249151,0.0,0.44148158773308044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988068216924923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957665941981011,0.0,0.5352499934910143,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.42179785787312657,0.0,0.7708335832731988,0.0,0.3157391286838052,0.0,0.0,0.0,0.0,0.35806557585145465,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3690539929117233,0.0,0.3491503007526677,0.0,0.3482413845716942,0.0,0.31820473871889904,0.0,0.2606780221472385,0.0,0.0,0.0,0.0,0.0,0.364783317922226,0.0,0.0,0.365835971616796,0.3088804525170451,0.29850277685103443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5284630577048849,0.0,0.5330812379856041,0.0,0.0,0.0,0.0,0.0,0.0,0.4341409905797536,0.0,0.0,0.0,0.4980690621262976,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5130750646089689,0.0,0.0,0.0,0.0,0.0,0.0,0.4166373910585022,0.0,0.0,0.0,0.0,0.4724897670190542,0.5830271713314457,0.0,0.0,0.0,0.0,0.0
